127.0.0.1 - - [21/Aug/2018:10:56:26 +0900] "GET /images/qa/ico_snb_00050302_on.png HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2018:11:03:42 +0900] "GET /qa/board/getBoardView?seq=9 HTTP/1.1" 200 304
127.0.0.1 - - [21/Aug/2018:11:03:47 +0900] "GET /qa/board/boardList?pid=QA2018071901 HTTP/1.1" 200 27849
127.0.0.1 - - [21/Aug/2018:11:03:48 +0900] "GET /images/favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [21/Aug/2018:11:03:48 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [21/Aug/2018:11:03:48 +0900] "GET /qa/board/getBoardList?pid=QA2018071901 HTTP/1.1" 200 1357
127.0.0.1 - - [21/Aug/2018:11:05:38 +0900] "GET /qa/perform/performList?pid=QA2018080902 HTTP/1.1" 200 26188
127.0.0.1 - - [21/Aug/2018:11:05:38 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [21/Aug/2018:11:05:38 +0900] "GET /images/favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [21/Aug/2018:11:27:55 +0900] "GET /qa/tc/tcList?pid=QA2018080902 HTTP/1.1" 200 35878
127.0.0.1 - - [21/Aug/2018:11:27:55 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [21/Aug/2018:11:27:55 +0900] "POST /qa/tc/getlcateIdList HTTP/1.1" 200 6717
127.0.0.1 - - [21/Aug/2018:11:27:55 +0900] "POST /qa/tc/getTcList HTTP/1.1" 200 26279
127.0.0.1 - - [21/Aug/2018:11:27:58 +0900] "GET /qa/tc/tcDetailForm?tcId=report00035&pid=QA2018080902&win=popup HTTP/1.1" 200 27924
127.0.0.1 - - [21/Aug/2018:11:27:58 +0900] "GET /images/common/bull_cate_tit.png HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2018:11:27:58 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 895
127.0.0.1 - - [21/Aug/2018:11:27:58 +0900] "POST /qa/tc/getTcCategoryList HTTP/1.1" 200 24155
127.0.0.1 - - [21/Aug/2018:11:27:58 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 231
127.0.0.1 - - [21/Aug/2018:11:27:59 +0900] "POST /qa/xqms/getQaProjectXqmsChannelList HTTP/1.1" 200 235
127.0.0.1 - - [21/Aug/2018:11:28:00 +0900] "POST /qa/xqms/getQaProjectXqmsUiReactionList HTTP/1.1" 200 117737
127.0.0.1 - - [21/Aug/2018:11:28:00 +0900] "GET /images/common/btn_last.png HTTP/1.1" 200 1125
127.0.0.1 - - [21/Aug/2018:13:42:36 +0900] "GET /qa/perform/performList?pid=QA2018080902 HTTP/1.1" 200 26188
127.0.0.1 - - [21/Aug/2018:13:42:36 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [21/Aug/2018:13:42:36 +0900] "GET /qa/total/testResult?pid=QA2018080902 HTTP/1.1" 200 26069
127.0.0.1 - - [21/Aug/2018:13:42:37 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [21/Aug/2018:13:42:52 +0900] "GET /qa/perform/performList?pid=QA2018080902 HTTP/1.1" 200 26188
127.0.0.1 - - [21/Aug/2018:13:42:52 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [21/Aug/2018:13:42:52 +0900] "GET /images/favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [21/Aug/2018:13:43:16 +0900] "GET /qa/perform/performList?pid=QA2018080902 HTTP/1.1" 200 26188
127.0.0.1 - - [21/Aug/2018:13:43:17 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [21/Aug/2018:13:43:17 +0900] "GET /images/favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [21/Aug/2018:14:27:57 +0900] "GET /qa/board/boardList?pid=QA2018080902 HTTP/1.1" 200 27978
127.0.0.1 - - [21/Aug/2018:14:27:58 +0900] "GET /qa/board/getBoardList?pid=QA2018080902 HTTP/1.1" 200 27
127.0.0.1 - - [21/Aug/2018:14:27:58 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [21/Aug/2018:14:28:00 +0900] "GET /qa/board/boardForm?pid=QA2018080902&win=modal HTTP/1.1" 200 11290
127.0.0.1 - - [21/Aug/2018:14:28:02 +0900] "GET /images/common/ico_my_info.png HTTP/1.1" 200 1297
127.0.0.1 - - [21/Aug/2018:14:28:02 +0900] "GET /images/common/ico_logout.png HTTP/1.1" 200 1253
127.0.0.1 - - [21/Aug/2018:14:28:02 +0900] "GET /images/common/ico_bg_chg.png HTTP/1.1" 200 1274
127.0.0.1 - - [21/Aug/2018:14:28:03 +0900] "GET /qa/board/boardForm?pid=QA2018080902&win=modal HTTP/1.1" 200 11290
127.0.0.1 - - [21/Aug/2018:14:28:08 +0900] "GET /images/common/loading.gif HTTP/1.1" 200 8511
127.0.0.1 - - [21/Aug/2018:14:28:08 +0900] "POST /file/regFilePrc HTTP/1.1" 200 374
127.0.0.1 - - [21/Aug/2018:14:28:18 +0900] "POST /qa/board/regBoardPrc HTTP/1.1" 200 23
127.0.0.1 - - [21/Aug/2018:14:28:19 +0900] "GET /qa/board/getBoardList?pid=QA2018080902 HTTP/1.1" 200 289
127.0.0.1 - - [21/Aug/2018:14:28:21 +0900] "GET /qa/board/boardForm?seq=11&pid=QA2018080902&win=modal HTTP/1.1" 200 11296
127.0.0.1 - - [21/Aug/2018:14:28:21 +0900] "GET /qa/board/getBoardView?seq=11 HTTP/1.1" 200 452
127.0.0.1 - - [21/Aug/2018:14:29:44 +0900] "GET /bot/logout HTTP/1.1" 302 -
127.0.0.1 - - [21/Aug/2018:14:29:44 +0900] "GET / HTTP/1.1" 302 -
127.0.0.1 - - [21/Aug/2018:14:29:44 +0900] "GET /bot/login HTTP/1.1" 200 3340
127.0.0.1 - - [21/Aug/2018:14:29:44 +0900] "GET /images/common/techx_logo.png HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2018:14:29:45 +0900] "GET /images/bot/bg_main.png HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2018:14:29:49 +0900] "POST /bot/loginPrc HTTP/1.1" 200 441
127.0.0.1 - - [21/Aug/2018:14:29:52 +0900] "POST /bot/loginPrc HTTP/1.1" 200 441
127.0.0.1 - - [21/Aug/2018:14:29:55 +0900] "POST /bot/loginPrc HTTP/1.1" 200 445
127.0.0.1 - - [21/Aug/2018:14:30:01 +0900] "POST /bot/loginPrc HTTP/1.1" 200 444
127.0.0.1 - - [21/Aug/2018:14:30:10 +0900] "GET / HTTP/1.1" 302 -
127.0.0.1 - - [21/Aug/2018:14:30:10 +0900] "GET /bot/login HTTP/1.1" 200 3340
127.0.0.1 - - [21/Aug/2018:14:30:16 +0900] "POST /bot/loginPrc HTTP/1.1" 200 399
127.0.0.1 - - [21/Aug/2018:14:30:16 +0900] "GET /bot/main HTTP/1.1" 200 38884
127.0.0.1 - - [21/Aug/2018:14:30:16 +0900] "GET /images/bot/bull_sec_tit.png HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2018:14:30:16 +0900] "GET /images/bot/bg_wh_80.png HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2018:14:30:16 +0900] "GET /images/common/btn_add.png HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2018:14:30:16 +0900] "GET /images/bot/arr_sec_tit.png HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2018:14:30:16 +0900] "GET /images/bot/btn_wig_del.png HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2018:14:30:16 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [21/Aug/2018:14:30:16 +0900] "GET /bot/user/getUserWidgetList HTTP/1.1" 200 1013
127.0.0.1 - - [21/Aug/2018:14:30:16 +0900] "GET /bot/user/getWallpaperView HTTP/1.1" 200 149
127.0.0.1 - - [21/Aug/2018:14:30:16 +0900] "GET /stats/report/getFavoritesReportList HTTP/1.1" 200 531
127.0.0.1 - - [21/Aug/2018:14:30:16 +0900] "GET /qa/project/getProjectStatusList HTTP/1.1" 200 2667
127.0.0.1 - - [21/Aug/2018:14:30:16 +0900] "GET /bmt/project/getProjectStatusList HTTP/1.1" 200 11577
127.0.0.1 - - [21/Aug/2018:14:30:16 +0900] "GET /qa/project/getMyProjectChasuList HTTP/1.1" 200 11689
127.0.0.1 - - [21/Aug/2018:14:30:16 +0900] "GET /bmt/project/getMyProjectList HTTP/1.1" 200 209106
127.0.0.1 - - [21/Aug/2018:14:30:18 +0900] "GET /images/common/ico_fav_on.png HTTP/1.1" 200 1732
127.0.0.1 - - [21/Aug/2018:14:30:19 +0900] "GET /bot/systemMain HTTP/1.1" 200 26041
127.0.0.1 - - [21/Aug/2018:14:30:19 +0900] "GET /images/bot/ico_set_000102.png HTTP/1.1" 200 1575
127.0.0.1 - - [21/Aug/2018:14:30:19 +0900] "GET /images/bot/ico_set_000104.png HTTP/1.1" 200 1472
127.0.0.1 - - [21/Aug/2018:14:30:19 +0900] "GET /images/bot/ico_set_000101.png HTTP/1.1" 200 1472
127.0.0.1 - - [21/Aug/2018:14:30:19 +0900] "GET /images/bot/ico_set_000108.png HTTP/1.1" 200 1873
127.0.0.1 - - [21/Aug/2018:14:30:19 +0900] "GET /images/bot/ico_set_000105.png HTTP/1.1" 200 1873
127.0.0.1 - - [21/Aug/2018:14:30:19 +0900] "GET /images/bot/ico_set_000106.png HTTP/1.1" 200 1334
127.0.0.1 - - [21/Aug/2018:14:30:19 +0900] "GET /images/bot/ico_set_000103.png HTTP/1.1" 200 1519
127.0.0.1 - - [21/Aug/2018:14:30:19 +0900] "GET /images/bot/ico_set_000107.png HTTP/1.1" 200 1313
127.0.0.1 - - [21/Aug/2018:14:30:19 +0900] "GET /images/bot/ico_set_000109.png HTTP/1.1" 200 2075
127.0.0.1 - - [21/Aug/2018:14:30:19 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [21/Aug/2018:14:30:20 +0900] "GET /bot/user/userMngList HTTP/1.1" 200 23926
127.0.0.1 - - [21/Aug/2018:14:30:20 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [21/Aug/2018:14:30:20 +0900] "POST /bot/user/getUserMngList HTTP/1.1" 200 26874
127.0.0.1 - - [21/Aug/2018:14:30:28 +0900] "GET /bot/systemMain HTTP/1.1" 200 26041
127.0.0.1 - - [21/Aug/2018:14:30:29 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [21/Aug/2018:14:30:29 +0900] "GET /bot/main HTTP/1.1" 200 38884
127.0.0.1 - - [21/Aug/2018:14:30:29 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [21/Aug/2018:14:30:29 +0900] "GET /bot/user/getUserWidgetList HTTP/1.1" 200 1013
127.0.0.1 - - [21/Aug/2018:14:30:29 +0900] "GET /bot/user/getWallpaperView HTTP/1.1" 200 149
127.0.0.1 - - [21/Aug/2018:14:30:29 +0900] "GET /stats/report/getFavoritesReportList HTTP/1.1" 200 531
127.0.0.1 - - [21/Aug/2018:14:30:29 +0900] "GET /bmt/project/getProjectStatusList HTTP/1.1" 200 11577
127.0.0.1 - - [21/Aug/2018:14:30:29 +0900] "GET /qa/project/getProjectStatusList HTTP/1.1" 200 2667
127.0.0.1 - - [21/Aug/2018:14:30:29 +0900] "GET /qa/project/getMyProjectChasuList HTTP/1.1" 200 11689
127.0.0.1 - - [21/Aug/2018:14:30:29 +0900] "GET /bmt/project/getMyProjectList HTTP/1.1" 200 209106
127.0.0.1 - - [21/Aug/2018:14:30:31 +0900] "GET /bot/logout HTTP/1.1" 302 -
127.0.0.1 - - [21/Aug/2018:14:30:31 +0900] "GET / HTTP/1.1" 302 -
127.0.0.1 - - [21/Aug/2018:14:30:31 +0900] "GET /bot/login HTTP/1.1" 200 3340
127.0.0.1 - - [21/Aug/2018:14:30:35 +0900] "POST /bot/loginPrc HTTP/1.1" 200 395
127.0.0.1 - - [21/Aug/2018:14:30:35 +0900] "GET /bot/main HTTP/1.1" 200 38869
127.0.0.1 - - [21/Aug/2018:14:30:35 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 21
127.0.0.1 - - [21/Aug/2018:14:30:35 +0900] "GET /bot/user/getUserWidgetList HTTP/1.1" 200 627
127.0.0.1 - - [21/Aug/2018:14:30:35 +0900] "GET /bot/user/getWallpaperView HTTP/1.1" 200 149
127.0.0.1 - - [21/Aug/2018:14:30:35 +0900] "GET /stats/report/getFavoritesReportList HTTP/1.1" 200 1322
127.0.0.1 - - [21/Aug/2018:14:30:35 +0900] "GET /bmt/project/getProjectStatusList HTTP/1.1" 200 11577
127.0.0.1 - - [21/Aug/2018:14:30:35 +0900] "GET /bmt/project/getMyProjectList HTTP/1.1" 200 209106
127.0.0.1 - - [21/Aug/2018:14:30:39 +0900] "GET /images/common/ico_fav.png HTTP/1.1" 200 1874
127.0.0.1 - - [21/Aug/2018:14:30:41 +0900] "POST /bot/user/saveFavoritesAppPrc HTTP/1.1" 200 97
127.0.0.1 - - [21/Aug/2018:14:30:42 +0900] "GET /qa/main HTTP/1.1" 200 30838
127.0.0.1 - - [21/Aug/2018:14:30:42 +0900] "GET /images/bmt/arrow_right.png HTTP/1.1" 200 1071
127.0.0.1 - - [21/Aug/2018:14:30:42 +0900] "GET /images/qa/btn_000501.png HTTP/1.1" 200 1674
127.0.0.1 - - [21/Aug/2018:14:30:42 +0900] "GET /images/qa/btn_000502.png HTTP/1.1" 200 2382
127.0.0.1 - - [21/Aug/2018:14:30:42 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 21
127.0.0.1 - - [21/Aug/2018:14:30:42 +0900] "GET /qa/project/getMyProjectProgressList HTTP/1.1" 200 2933
127.0.0.1 - - [21/Aug/2018:14:30:42 +0900] "GET /qa/project/getMyProjectChasuList HTTP/1.1" 200 11689
127.0.0.1 - - [21/Aug/2018:14:30:42 +0900] "GET /qa/project/getMyProjectOverviewList HTTP/1.1" 200 6869
127.0.0.1 - - [21/Aug/2018:14:30:44 +0900] "GET /qa/projectMain?pid=QA2018080902 HTTP/1.1" 200 34566
127.0.0.1 - - [21/Aug/2018:14:30:44 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 21
127.0.0.1 - - [21/Aug/2018:14:30:44 +0900] "GET /qa/project/getFlawChartList?pid=QA2018080902 HTTP/1.1" 200 618
127.0.0.1 - - [21/Aug/2018:14:30:44 +0900] "GET /qa/project/getTcChartList?pid=QA2018080902 HTTP/1.1" 200 619
127.0.0.1 - - [21/Aug/2018:14:30:45 +0900] "GET /qa/project/getProjectEditInfoView?pid=QA2018080902 HTTP/1.1" 200 3133
127.0.0.1 - - [21/Aug/2018:14:30:46 +0900] "GET /qa/board/boardList?pid=QA2018080902 HTTP/1.1" 200 27975
127.0.0.1 - - [21/Aug/2018:14:30:46 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 21
127.0.0.1 - - [21/Aug/2018:14:30:46 +0900] "GET /qa/board/getBoardList?pid=QA2018080902 HTTP/1.1" 200 289
127.0.0.1 - - [21/Aug/2018:14:30:47 +0900] "GET /qa/board/boardForm?pid=QA2018080902&win=modal HTTP/1.1" 200 11294
127.0.0.1 - - [21/Aug/2018:14:30:53 +0900] "POST /file/regFilePrc HTTP/1.1" 200 374
127.0.0.1 - - [21/Aug/2018:14:30:55 +0900] "POST /qa/board/regBoardPrc HTTP/1.1" 200 23
127.0.0.1 - - [21/Aug/2018:14:30:55 +0900] "GET /qa/board/getBoardList?pid=QA2018080902 HTTP/1.1" 200 539
127.0.0.1 - - [21/Aug/2018:14:30:57 +0900] "GET /qa/board/boardForm?seq=12&pid=QA2018080902&win=modal HTTP/1.1" 200 11300
127.0.0.1 - - [21/Aug/2018:14:30:57 +0900] "GET /qa/board/getBoardView?seq=12 HTTP/1.1" 200 440
127.0.0.1 - - [21/Aug/2018:14:31:02 +0900] "POST /file/download HTTP/1.1" 200 20229
127.0.0.1 - - [21/Aug/2018:14:35:40 +0900] "GET /qa/perform/performList?pid=QA2018080902 HTTP/1.1" 200 26185
127.0.0.1 - - [21/Aug/2018:14:35:40 +0900] "GET /css/common.css?ver=201808071 HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2018:14:35:40 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 21
127.0.0.1 - - [21/Aug/2018:14:35:41 +0900] "GET /images/favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [21/Aug/2018:14:36:03 +0900] "GET /qa/perform/performList?pid=QA2018080902 HTTP/1.1" 200 26185
127.0.0.1 - - [21/Aug/2018:14:36:03 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 21
127.0.0.1 - - [21/Aug/2018:14:36:03 +0900] "GET /images/favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [21/Aug/2018:14:36:43 +0900] "GET /qa/perform/performList?pid=QA2018080902 HTTP/1.1" 200 26185
127.0.0.1 - - [21/Aug/2018:14:36:43 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 21
127.0.0.1 - - [21/Aug/2018:14:36:43 +0900] "GET /images/favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [21/Aug/2018:14:36:45 +0900] "GET /qa/perform/performList?pid=QA2018080902 HTTP/1.1" 200 26185
127.0.0.1 - - [21/Aug/2018:14:36:45 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 21
127.0.0.1 - - [21/Aug/2018:14:36:45 +0900] "GET /images/favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [21/Aug/2018:14:37:49 +0900] "GET /qa/perform/performList?pid=QA2018080902 HTTP/1.1" 200 26185
127.0.0.1 - - [21/Aug/2018:14:37:49 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 21
127.0.0.1 - - [21/Aug/2018:14:37:49 +0900] "GET /images/favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [21/Aug/2018:14:38:40 +0900] "GET /qa/perform/performList?pid=QA2018080902 HTTP/1.1" 200 26185
127.0.0.1 - - [21/Aug/2018:14:38:41 +0900] "GET /images/favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [21/Aug/2018:14:38:41 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 21
127.0.0.1 - - [21/Aug/2018:14:48:34 +0900] "GET /css/common.css?ver=201808071 HTTP/1.1" 304 -
127.0.0.1 - - [21/Aug/2018:14:48:34 +0900] "GET /qa/flaw/flawList?pid=QA2018080902 HTTP/1.1" 200 28917
127.0.0.1 - - [21/Aug/2018:14:48:34 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 21
127.0.0.1 - - [21/Aug/2018:14:48:34 +0900] "POST /qa/flaw/getFlawList HTTP/1.1" 200 184343
127.0.0.1 - - [21/Aug/2018:14:48:37 +0900] "GET /qa/flaw/flawForm?seq=2150&win=modal HTTP/1.1" 200 4196
127.0.0.1 - - [21/Aug/2018:14:48:37 +0900] "GET /qa/flaw/getFlawView?seq=2150 HTTP/1.1" 200 660
127.0.0.1 - - [21/Aug/2018:14:48:40 +0900] "POST /qa/flaw/regFlaw HTTP/1.1" 200 23
127.0.0.1 - - [21/Aug/2018:14:48:40 +0900] "POST /qa/flaw/getFlawList HTTP/1.1" 200 184353
127.0.0.1 - - [21/Aug/2018:14:48:42 +0900] "GET /qa/projectMain?pid=QA2018080902 HTTP/1.1" 200 34566
127.0.0.1 - - [21/Aug/2018:14:48:42 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 21
127.0.0.1 - - [21/Aug/2018:14:48:42 +0900] "GET /qa/project/getTcChartList?pid=QA2018080902 HTTP/1.1" 200 619
127.0.0.1 - - [21/Aug/2018:14:48:42 +0900] "GET /qa/project/getFlawChartList?pid=QA2018080902 HTTP/1.1" 200 618
127.0.0.1 - - [21/Aug/2018:14:48:42 +0900] "GET /qa/project/getProjectEditInfoView?pid=QA2018080902 HTTP/1.1" 200 3133
127.0.0.1 - - [21/Aug/2018:14:48:47 +0900] "GET /qa/flaw/flawList?pid=QA2018080902 HTTP/1.1" 200 28917
127.0.0.1 - - [21/Aug/2018:14:48:47 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 21
127.0.0.1 - - [21/Aug/2018:14:48:47 +0900] "POST /qa/flaw/getFlawList HTTP/1.1" 200 184353
127.0.0.1 - - [21/Aug/2018:14:48:54 +0900] "GET /qa/projectMng?pid=QA2018080902 HTTP/1.1" 200 34527
127.0.0.1 - - [21/Aug/2018:14:48:54 +0900] "GET /images/bmt/ico_prj_complete.png HTTP/1.1" 200 3585
127.0.0.1 - - [21/Aug/2018:14:48:54 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 21
127.0.0.1 - - [21/Aug/2018:14:48:54 +0900] "GET /images/qa/ico_qa_set_0005030802.png HTTP/1.1" 200 2130
127.0.0.1 - - [21/Aug/2018:14:48:54 +0900] "GET /images/qa/ico_qa_set_0005030801.png HTTP/1.1" 200 1658
127.0.0.1 - - [21/Aug/2018:14:48:54 +0900] "GET /images/qa/ico_qa_set_0005030804.png HTTP/1.1" 200 1300
127.0.0.1 - - [21/Aug/2018:14:48:54 +0900] "GET /images/qa/ico_qa_set_0005030803.png HTTP/1.1" 200 1790
127.0.0.1 - - [21/Aug/2018:14:48:54 +0900] "GET /qa/project/getProjectView?pid=QA2018080902 HTTP/1.1" 200 3169
127.0.0.1 - - [21/Aug/2018:14:48:56 +0900] "GET /qa/board/boardList?pid=QA2018080902 HTTP/1.1" 200 27975
127.0.0.1 - - [21/Aug/2018:14:48:56 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 21
127.0.0.1 - - [21/Aug/2018:14:48:56 +0900] "GET /qa/board/getBoardList?pid=QA2018080902 HTTP/1.1" 200 539
127.0.0.1 - - [21/Aug/2018:14:48:57 +0900] "GET /qa/total/testResult?pid=QA2018080902 HTTP/1.1" 200 26066
127.0.0.1 - - [21/Aug/2018:14:48:57 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 21
127.0.0.1 - - [21/Aug/2018:14:49:03 +0900] "GET /js/kendo.all.min.js.map HTTP/1.1" 200 2992961
127.0.0.1 - - [21/Aug/2018:14:49:03 +0900] "GET /js/sockjs.min.js.map HTTP/1.1" 200 232183
127.0.0.1 - - [21/Aug/2018:14:49:04 +0900] "GET /css/kendo.material.min.css.map HTTP/1.1" 200 671
127.0.0.1 - - [21/Aug/2018:14:49:04 +0900] "GET /css/kendo.common-material.min.css.map HTTP/1.1" 200 671
127.0.0.1 - - [21/Aug/2018:16:59:27 +0900] "GET / HTTP/1.1" 302 -
127.0.0.1 - - [21/Aug/2018:16:59:27 +0900] "GET /bot/login HTTP/1.1" 200 3336
127.0.0.1 - - [21/Aug/2018:16:59:27 +0900] "GET /images/common/com_logo.png HTTP/1.1" 200 2435
127.0.0.1 - - [21/Aug/2018:16:59:33 +0900] "POST /bot/loginPrc HTTP/1.1" 200 399
127.0.0.1 - - [21/Aug/2018:16:59:33 +0900] "GET /bot/main HTTP/1.1" 200 38917
127.0.0.1 - - [21/Aug/2018:16:59:33 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [21/Aug/2018:16:59:33 +0900] "GET /bot/user/getUserWidgetList HTTP/1.1" 200 1013
127.0.0.1 - - [21/Aug/2018:16:59:33 +0900] "GET /stats/report/getFavoritesReportList HTTP/1.1" 200 531
127.0.0.1 - - [21/Aug/2018:16:59:33 +0900] "GET /bot/user/getWallpaperView HTTP/1.1" 200 149
127.0.0.1 - - [21/Aug/2018:16:59:33 +0900] "GET /qa/project/getProjectStatusList HTTP/1.1" 200 2667
127.0.0.1 - - [21/Aug/2018:16:59:33 +0900] "GET /bmt/project/getProjectStatusList HTTP/1.1" 200 11577
127.0.0.1 - - [21/Aug/2018:16:59:33 +0900] "GET /qa/project/getMyProjectChasuList HTTP/1.1" 200 11689
127.0.0.1 - - [21/Aug/2018:16:59:34 +0900] "GET /bmt/project/getMyProjectList HTTP/1.1" 200 209106
127.0.0.1 - - [21/Aug/2018:16:59:37 +0900] "GET /qa/projectMain?pid=QA2018080902 HTTP/1.1" 200 34602
