127.0.0.1 - - [13/Sep/2018:10:16:56 +0900] "GET /images/hded/ico_snb_00040101_on.png HTTP/1.1" 200 990
127.0.0.1 - - [13/Sep/2018:10:52:03 +0900] "GET /css/bmt.css?ver=201808071 HTTP/1.1" 304 -
127.0.0.1 - - [13/Sep/2018:10:52:03 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [13/Sep/2018:10:52:04 +0900] "POST /bmt/project/getIssueDataList HTTP/1.1" 200 1181
127.0.0.1 - - [13/Sep/2018:10:52:04 +0900] "POST /bmt/project/getIssueCateDataList HTTP/1.1" 200 1198
127.0.0.1 - - [13/Sep/2018:10:52:04 +0900] "POST /bmt/project/getBmtTcChartList HTTP/1.1" 200 1186
127.0.0.1 - - [13/Sep/2018:10:52:04 +0900] "GET /bmt/project/getProjectEditInfoView?pid=PJ2018091103 HTTP/1.1" 200 2355
127.0.0.1 - - [13/Sep/2018:10:52:05 +0900] "GET /bmt/dashboard HTTP/1.1" 200 36141
127.0.0.1 - - [13/Sep/2018:10:52:05 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [13/Sep/2018:10:52:05 +0900] "GET /bmt/project/getMyProjectList HTTP/1.1" 200 392230
127.0.0.1 - - [13/Sep/2018:10:52:05 +0900] "GET /bmt/project/getPreEndProjectList HTTP/1.1" 200 8105
127.0.0.1 - - [13/Sep/2018:10:52:05 +0900] "GET /bmt/project/getMyThisWeekProjectList HTTP/1.1" 200 17365
127.0.0.1 - - [13/Sep/2018:10:52:05 +0900] "GET /bmt/project/getMyTodayProjectList HTTP/1.1" 200 15805
127.0.0.1 - - [13/Sep/2018:10:54:21 +0900] "GET /js/common.js?ver=201808071 HTTP/1.1" 304 -
127.0.0.1 - - [13/Sep/2018:10:54:21 +0900] "GET /css/bot.css?ver=201808071 HTTP/1.1" 200 10863
127.0.0.1 - - [13/Sep/2018:10:54:21 +0900] "GET /bot/main HTTP/1.1" 200 38917
127.0.0.1 - - [13/Sep/2018:10:54:21 +0900] "GET /images/bot/bg_main.png HTTP/1.1" 200 12389
127.0.0.1 - - [13/Sep/2018:10:54:21 +0900] "GET /images/bot/bg_wh_80.png HTTP/1.1" 200 924
127.0.0.1 - - [13/Sep/2018:10:54:21 +0900] "GET /images/bot/bull_sec_tit.png HTTP/1.1" 200 1004
127.0.0.1 - - [13/Sep/2018:10:54:21 +0900] "GET /images/bot/btn_wig_del.png HTTP/1.1" 200 1162
127.0.0.1 - - [13/Sep/2018:10:54:21 +0900] "GET /images/common/btn_add.png HTTP/1.1" 200 1674
127.0.0.1 - - [13/Sep/2018:10:54:21 +0900] "GET /images/bot/arr_sec_tit.png HTTP/1.1" 200 1132
127.0.0.1 - - [13/Sep/2018:10:54:21 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [13/Sep/2018:10:54:22 +0900] "GET /bot/user/getWallpaperView HTTP/1.1" 200 149
127.0.0.1 - - [13/Sep/2018:10:54:22 +0900] "GET /bot/user/getUserWidgetList HTTP/1.1" 200 1013
127.0.0.1 - - [13/Sep/2018:10:54:22 +0900] "GET /stats/report/getFavoritesReportList HTTP/1.1" 200 531
127.0.0.1 - - [13/Sep/2018:10:54:22 +0900] "GET /bmt/project/getMyProjectList HTTP/1.1" 200 392230
127.0.0.1 - - [13/Sep/2018:10:54:22 +0900] "GET /bmt/project/getProjectStatusList HTTP/1.1" 200 20600
127.0.0.1 - - [13/Sep/2018:10:54:22 +0900] "GET /qa/project/getMyProjectChasuList HTTP/1.1" 200 16071
127.0.0.1 - - [13/Sep/2018:10:54:22 +0900] "GET /qa/project/getProjectStatusList HTTP/1.1" 200 4673
127.0.0.1 - - [13/Sep/2018:10:54:23 +0900] "GET /images/common/ico_fav_on.png HTTP/1.1" 200 1732
127.0.0.1 - - [13/Sep/2018:10:54:24 +0900] "GET /bmt/main HTTP/1.1" 200 35041
127.0.0.1 - - [13/Sep/2018:10:54:24 +0900] "GET /css/bmt.css?ver=201808071 HTTP/1.1" 304 -
127.0.0.1 - - [13/Sep/2018:10:54:24 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [13/Sep/2018:10:54:25 +0900] "GET /images/bmt/btn_000207.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Sep/2018:10:54:25 +0900] "GET /bmt/project/getMyProjectProgressList HTTP/1.1" 200 25558
127.0.0.1 - - [13/Sep/2018:10:54:25 +0900] "GET /bmt/project/getMyProjectList HTTP/1.1" 200 392230
127.0.0.1 - - [13/Sep/2018:10:54:25 +0900] "GET /bot/message/getMyMessageList HTTP/1.1" 200 9560
127.0.0.1 - - [13/Sep/2018:10:54:25 +0900] "GET /bmt/project/getMyProjectOverviewList HTTP/1.1" 200 27359
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /bmt/projectMain?pid=PJ2018091107 HTTP/1.1" 200 47022
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /js/common.js?ver=201808071 HTTP/1.1" 200 25659
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /js/calendar.js HTTP/1.1" 200 594
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /js/jquery.fileDownload.js HTTP/1.1" 200 19689
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /js/jquery.form.min.js HTTP/1.1" 200 15248
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /js/vue-components.js?ver=201808071 HTTP/1.1" 200 29993
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /js/moment.min.js HTTP/1.1" 200 41783
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /js/jquery-3.2.1.min.js HTTP/1.1" 200 86659
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /js/lodash.min.js HTTP/1.1" 200 72772
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /js/vue.min.js HTTP/1.1" 200 85127
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /js/vue-filter.js?ver=201808071 HTTP/1.1" 200 1469
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /js/stomp.min.js HTTP/1.1" 200 8057
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /js/jquery-ui.min.js HTTP/1.1" 200 253668
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /js/sockjs.min.js HTTP/1.1" 200 60644
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /images/common/btn_my.png HTTP/1.1" 200 1747
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /images/common/btn_notice.png HTTP/1.1" 200 1386
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /images/common/app_bmt.png HTTP/1.1" 200 4130
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /images/common/app_stat.png HTTP/1.1" 200 2827
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /images/common/app_hded.png HTTP/1.1" 200 3961
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /images/common/app_setting.png HTTP/1.1" 200 3814
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /images/common/app_qa.png HTTP/1.1" 200 4354
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "GET /images/common/arr_cate.png HTTP/1.1" 200 1033
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "POST /bmt/project/getIssueCateDataList HTTP/1.1" 200 1198
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "POST /bmt/project/getBmtTcChartList HTTP/1.1" 200 1186
127.0.0.1 - - [13/Sep/2018:10:54:26 +0900] "POST /bmt/project/getIssueDataList HTTP/1.1" 200 1181
127.0.0.1 - - [13/Sep/2018:10:54:27 +0900] "GET /bmt/project/getProjectEditInfoView?pid=PJ2018091107 HTTP/1.1" 200 2163
127.0.0.1 - - [13/Sep/2018:10:54:27 +0900] "GET /bmt/projectMain?pid=PJ2018091106 HTTP/1.1" 200 47161
127.0.0.1 - - [13/Sep/2018:10:54:27 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [13/Sep/2018:10:54:28 +0900] "POST /bmt/project/getBmtTcChartList HTTP/1.1" 200 1186
127.0.0.1 - - [13/Sep/2018:10:54:28 +0900] "POST /bmt/project/getIssueCateDataList HTTP/1.1" 200 1199
127.0.0.1 - - [13/Sep/2018:10:54:28 +0900] "POST /bmt/project/getIssueDataList HTTP/1.1" 200 1182
127.0.0.1 - - [13/Sep/2018:10:54:28 +0900] "GET /bmt/projectMain?pid=PJ2018091105 HTTP/1.1" 200 47144
127.0.0.1 - - [13/Sep/2018:10:54:28 +0900] "GET /bmt/project/getProjectEditInfoView?pid=PJ2018091106 HTTP/1.1" 200 2483
127.0.0.1 - - [13/Sep/2018:10:54:28 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [13/Sep/2018:10:54:28 +0900] "POST /bmt/project/getIssueDataList HTTP/1.1" 200 1181
127.0.0.1 - - [13/Sep/2018:10:54:28 +0900] "POST /bmt/project/getIssueCateDataList HTTP/1.1" 200 1198
127.0.0.1 - - [13/Sep/2018:10:54:28 +0900] "POST /bmt/project/getBmtTcChartList HTTP/1.1" 200 1186
127.0.0.1 - - [13/Sep/2018:10:54:29 +0900] "GET /bmt/projectMain?pid=PJ2018091104 HTTP/1.1" 200 47106
127.0.0.1 - - [13/Sep/2018:10:54:29 +0900] "GET /bmt/project/getProjectEditInfoView?pid=PJ2018091105 HTTP/1.1" 200 2486
127.0.0.1 - - [13/Sep/2018:10:54:29 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [13/Sep/2018:10:54:29 +0900] "POST /bmt/project/getIssueCateDataList HTTP/1.1" 200 1198
127.0.0.1 - - [13/Sep/2018:10:54:29 +0900] "POST /bmt/project/getIssueDataList HTTP/1.1" 200 1181
127.0.0.1 - - [13/Sep/2018:10:54:29 +0900] "POST /bmt/project/getBmtTcChartList HTTP/1.1" 200 1186
127.0.0.1 - - [13/Sep/2018:10:54:30 +0900] "GET /bmt/projectMain?pid=PJ2018091103 HTTP/1.1" 200 47252
127.0.0.1 - - [13/Sep/2018:10:54:30 +0900] "GET /bmt/project/getProjectEditInfoView?pid=PJ2018091104 HTTP/1.1" 200 2476
127.0.0.1 - - [13/Sep/2018:10:54:30 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [13/Sep/2018:10:54:30 +0900] "POST /bmt/project/getBmtTcChartList HTTP/1.1" 200 1186
127.0.0.1 - - [13/Sep/2018:10:54:30 +0900] "POST /bmt/project/getIssueDataList HTTP/1.1" 200 1181
127.0.0.1 - - [13/Sep/2018:10:54:30 +0900] "POST /bmt/project/getIssueCateDataList HTTP/1.1" 200 1198
127.0.0.1 - - [13/Sep/2018:10:54:30 +0900] "GET /bmt/projectMain?pid=PJ2018091102 HTTP/1.1" 200 47209
127.0.0.1 - - [13/Sep/2018:10:54:30 +0900] "GET /bmt/project/getProjectEditInfoView?pid=PJ2018091103 HTTP/1.1" 200 2355
127.0.0.1 - - [13/Sep/2018:10:54:31 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [13/Sep/2018:10:54:31 +0900] "POST /bmt/project/getBmtTcChartList HTTP/1.1" 200 1186
127.0.0.1 - - [13/Sep/2018:10:54:31 +0900] "POST /bmt/project/getIssueCateDataList HTTP/1.1" 200 1198
127.0.0.1 - - [13/Sep/2018:10:54:31 +0900] "POST /bmt/project/getIssueDataList HTTP/1.1" 200 1181
127.0.0.1 - - [13/Sep/2018:10:54:31 +0900] "GET /bmt/project/getProjectEditInfoView?pid=PJ2018091102 HTTP/1.1" 200 2677
127.0.0.1 - - [13/Sep/2018:10:54:32 +0900] "GET /bmt/projectMain?pid=PJ2018091101 HTTP/1.1" 200 47320
127.0.0.1 - - [13/Sep/2018:10:54:33 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [13/Sep/2018:10:54:33 +0900] "POST /bmt/project/getIssueDataList HTTP/1.1" 200 1181
127.0.0.1 - - [13/Sep/2018:10:54:33 +0900] "POST /bmt/project/getIssueCateDataList HTTP/1.1" 200 1198
127.0.0.1 - - [13/Sep/2018:10:54:33 +0900] "POST /bmt/project/getBmtTcChartList HTTP/1.1" 200 1186
127.0.0.1 - - [13/Sep/2018:10:54:33 +0900] "GET /bmt/project/getProjectEditInfoView?pid=PJ2018091101 HTTP/1.1" 200 2886
127.0.0.1 - - [13/Sep/2018:10:56:08 +0900] "GET /bmt/project/projectForm?win=modal HTTP/1.1" 200 14675
127.0.0.1 - - [13/Sep/2018:10:56:08 +0900] "GET /css/bmt.css?ver=201808071 HTTP/1.1" 304 -
127.0.0.1 - - [13/Sep/2018:10:56:08 +0900] "GET /images/bmt/del_reg_list.png HTTP/1.1" 200 1076
127.0.0.1 - - [13/Sep/2018:10:56:08 +0900] "GET /images/bmt/del_file.png HTTP/1.1" 200 1174
127.0.0.1 - - [13/Sep/2018:10:56:08 +0900] "GET /images/common/arr_select.png HTTP/1.1" 200 1136
127.0.0.1 - - [13/Sep/2018:10:56:08 +0900] "GET /images/common/ico_calendar.png HTTP/1.1" 200 1135
127.0.0.1 - - [13/Sep/2018:10:56:08 +0900] "GET /images/common/btn_ly_pop_cls.png HTTP/1.1" 200 1273
127.0.0.1 - - [13/Sep/2018:10:56:09 +0900] "GET /bot/modelGroup/getModelGroupList HTTP/1.1" 200 1394
127.0.0.1 - - [13/Sep/2018:10:56:09 +0900] "GET /bot/model/getModelUseList HTTP/1.1" 200 1851
127.0.0.1 - - [13/Sep/2018:10:56:09 +0900] "GET /bot/user/getUserUseList HTTP/1.1" 200 13102
127.0.0.1 - - [13/Sep/2018:10:56:09 +0900] "GET /bot/userGroup/getUserGroupUseList HTTP/1.1" 200 1815
127.0.0.1 - - [13/Sep/2018:10:56:09 +0900] "GET /bmt/project/getProjectBmtList?ps=D203 HTTP/1.1" 200 6858
127.0.0.1 - - [13/Sep/2018:10:56:32 +0900] "GET /images/common/btn_cal_next.png HTTP/1.1" 200 1034
127.0.0.1 - - [13/Sep/2018:10:56:32 +0900] "GET /images/common/arr_cal_sel.png HTTP/1.1" 200 1089
127.0.0.1 - - [13/Sep/2018:10:56:32 +0900] "GET /images/common/btn_cal_prev.png HTTP/1.1" 200 1032
127.0.0.1 - - [13/Sep/2018:10:56:52 +0900] "GET /images/common/loading.gif HTTP/1.1" 200 8511
127.0.0.1 - - [13/Sep/2018:10:57:04 +0900] "POST /mail/bmt/newProject?userNm=%EB%84%A5%EC%8A%A4%ED%8A%B8%EB%9E%A9 HTTP/1.1" 200 3923
127.0.0.1 - - [13/Sep/2018:10:57:05 +0900] "GET /bmt/dashboard HTTP/1.1" 200 36141
127.0.0.1 - - [13/Sep/2018:10:57:05 +0900] "GET /css/bmt.css?ver=201808071 HTTP/1.1" 304 -
127.0.0.1 - - [13/Sep/2018:10:57:05 +0900] "GET /css/swiper.min.css HTTP/1.1" 304 -
127.0.0.1 - - [13/Sep/2018:10:57:05 +0900] "GET /js/swiper.min.js HTTP/1.1" 304 -
127.0.0.1 - - [13/Sep/2018:10:57:05 +0900] "GET /images/bmt/ico_calendar.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Sep/2018:10:57:05 +0900] "GET /images/bmt/ico_total_tc.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Sep/2018:10:57:05 +0900] "GET /images/bmt/ico_pass.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Sep/2018:10:57:05 +0900] "GET /images/bmt/ico_fail.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Sep/2018:10:57:05 +0900] "GET /images/bmt/ico_total_issue.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Sep/2018:10:57:05 +0900] "GET /images/bmt/ico_major.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Sep/2018:10:57:05 +0900] "GET /images/bmt/ico_critical.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Sep/2018:10:57:05 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [13/Sep/2018:10:57:06 +0900] "GET /bmt/project/getMyProjectList HTTP/1.1" 200 393831
127.0.0.1 - - [13/Sep/2018:10:57:06 +0900] "GET /bmt/project/getPreEndProjectList HTTP/1.1" 200 8100
127.0.0.1 - - [13/Sep/2018:10:57:06 +0900] "GET /bmt/project/getMyThisWeekProjectList HTTP/1.1" 200 18970
127.0.0.1 - - [13/Sep/2018:10:57:06 +0900] "GET /bmt/project/getMyTodayProjectList HTTP/1.1" 200 17417
127.0.0.1 - - [13/Sep/2018:10:57:08 +0900] "POST /mail/bmt/newProject?userNm=%EA%B9%80%EC%83%81%EC%9C%A4 HTTP/1.1" 200 3920
127.0.0.1 - - [13/Sep/2018:10:57:11 +0900] "POST /mail/bmt/newProject?userNm=%EB%84%A5%EC%8A%A4%ED%8A%B8%EB%9E%A9 HTTP/1.1" 200 3923
127.0.0.1 - - [13/Sep/2018:10:57:14 +0900] "POST /bmt/project/regProjectPrc HTTP/1.1" 200 45
127.0.0.1 - - [13/Sep/2018:10:57:16 +0900] "GET /bmt/main HTTP/1.1" 200 35041
127.0.0.1 - - [13/Sep/2018:10:57:17 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [13/Sep/2018:10:57:17 +0900] "GET /images/bmt/btn_000207.png HTTP/1.1" 304 -
127.0.0.1 - - [13/Sep/2018:10:57:17 +0900] "GET /bmt/project/getMyProjectProgressList HTTP/1.1" 200 27153
127.0.0.1 - - [13/Sep/2018:10:57:17 +0900] "GET /bmt/project/getMyProjectList HTTP/1.1" 200 393831
